média,mediana,máximo,mínimo,desvio_padrão,platform_id
0.4483870967741935,0.38,0.84,0.35,0.13013303559323072,4f710382d72f261e0ce8a158aba5cc98
3.3722258064516133,3.68,4.12,1.79,0.7352994330813811,e7af0926da2872b752975174b0e0288e
1.494193548387097,1.34,2.28,1.13,0.3757871927005019,2ce3f44e79b33d77c35368980d4d35d8
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
3.9067096774193546,3.77,6.33,1.81,1.375326079453574,fe3abab986eb5a44effb6fee546f4373
2.624032258064516,2.68,3.27,1.88,0.37968501541430333,fc8aebd15767288daa8df6fdbae91a0d
2.0109999999999997,1.95,2.41,1.7,0.18958129644341248,1e3f2f8bc67b48d7a1c9994086bb2505
1.75764,1.401,4.25,1.1,0.8231075578576613,f193f9f4621346b1b18edd513f223985
1.848967741935484,1.95,2.39,1.29,0.38103193929364365,2e872d53e8e375698e57bcec8d829562
0.1970967741935484,0.28,0.55,-1.0,0.32941935332573824,b73d270ecc31427f9fa452ecbb82b1b8
3.322354838709677,3.33,3.73,2.59,0.29450732798802653,8ce456e3842bff9aed99a8fafd48533a
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
0.6006451612903226,0.46,1.54,0.4,0.27735149948132065,7e2534f4a7779f2b0c05651f22fdf51a
32.034838709677416,45.0,45.0,-1.0,20.464915572544562,fbd9797aaf734b25b0b24e7ffd02428c
3.4170967741935483,3.685,4.29,1.79,0.7860070470314424,eb80ef00cc64d18e0954bf9caa39d71b
0.2771935483870968,0.25,0.5,0.22,0.0730309680090513,542f0ee343d03cf13798606a1ef160eb
0.7074193548387098,0.63,1.23,0.56,0.17799981349642033,58f2988c7270f4f464c30053bd5061e9
0.20019354838709674,0.19,0.31,0.14,0.04906861938225056,7d121050352245e0b5ecbe2c44aa3f50
3.6464838709677423,3.61,5.62,1.81,1.0603426011331656,d7ac0062dd377681c4d5c61abbac70c3
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
1.4932473118279572,1.48,1.95,1.03,0.23337462807085863,5cb13e5851a1175b5fd401441a6ba4bc
4.570935483870968,4.92,6.71,2.09,1.3882043868870386,fa91cf6430f14f5d9391e57283fc0420
2.7411612903225806,2.79,3.28,1.79,0.4236311744424561,ad560ea4210123a793cf233c745680eb
1.6611935483870968,1.7,1.92,1.37,0.16678434409131496,8d861dabcf9b8d150a7b59c1985e6f59
20.472806451612904,25.92,29.18,4.46,9.70609981669971,5c836bea305b4a51b6104ab2242b70b9
5.204516129032259,5.89,7.65,2.28,1.738833516504927,1458d974682b450e970e20a10a260558
1.75764,1.401,4.25,1.1,0.8231075578576613,f193f9f4621346b1b18edd513f223985
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
2.0255161290322583,1.98,2.58,1.74,0.2203503199295561,2d8f582ddaf8dc951f54ff985dccb2b1
1.6260322580645161,1.68,1.85,1.26,0.1557695135476506,2b1eddc6eb564800a0a0e091c6a0737c
1.236741935483871,2.11,3.92,-1.0,1.838072905078738,a63232d192b1456bbdde656096e0ab08
8.16932258064516,7.165,13.97,2.84,3.931492777806925,bada010662bf4e0d835a7f93a47dbd1c
3.8811290322580647,3.51,5.74,2.39,0.998272463859133,22048a3ca8334c3c8fbe45cb73ca690b
2.666032258064516,2.61,3.38,2.33,0.28734821335759814,2532b132851130561b10b14989f9057a
2.532193548387097,2.59,2.7,1.93,0.16372591734365677,a66aa9b1ac05c4a0625888fe0f6e5e5b
2.0109999999999997,1.95,2.41,1.7,0.18958129644341248,1e3f2f8bc67b48d7a1c9994086bb2505
0.20019354838709674,0.19,0.31,0.14,0.04906861938225056,7d121050352245e0b5ecbe2c44aa3f50
3.8222258064516126,3.74,6.46,1.84,1.341708040762143,340caa94196a28bc926ab258a5c8eb32
3.408516129032258,3.38,5.07,3.07,0.3990138224214156,8de8d191-b017-4caa-825b-45dd4f205496
2.8261612903225806,2.82,3.33,2.27,0.3082959319683486,e51649997a77cd37bfddaf5afab62689
6.3150645161290315,7.85,8.88,2.52,2.338395813296579,e82f87f096a549a7b48814f21c709a9c
2.411290322580645,2.37,2.7,2.28,0.1183500904899927,476da9599ed84822b5bed602e7b3fbfb
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
5.131709677419355,4.78,7.43,3.05,1.540175035098607,2d653576f0b242058ecc3eb535fc81f3
3.207967741935484,3.27,3.88,1.82,0.5588175787631331,f7e8eac55a0fe9fd050c9900c63f508e
0.3068064516129032,0.28,0.47,0.22,0.07807842682163246,4af2a1bf94994d7aab383d8e2cb987d5
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
4.196677419354838,4.21,5.04,2.89,0.5498151432267705,0c52476c51ae4183b5f4b1c0ad8e68e5
1.75764,1.401,4.25,1.1,0.8231075578576613,f193f9f4621346b1b18edd513f223985
8.333322580645161,7.445,15.01,2.88,3.9998806121915935,8556cee635624e0ba6ad20b200575069
3.0818064516129033,3.31,3.74,2.04,0.5448689411822242,8e76ab849aea48e2be019e0aa0a39474
1.6260322580645161,1.68,1.85,1.26,0.1557695135476506,2b1eddc6eb564800a0a0e091c6a0737c
20.472806451612904,25.92,29.18,4.46,9.70609981669971,5c836bea305b4a51b6104ab2242b70b9
0.015960000000000002,0.013,0.039,0.01,0.0075441557323722925,9531276efac14398a9f1321d15628043
32.034838709677416,45.0,45.0,-1.0,20.464915572544562,fbd9797aaf734b25b0b24e7ffd02428c
4.570935483870968,4.92,6.71,2.09,1.3882043868870386,fa91cf6430f14f5d9391e57283fc0420
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
4.985645161290324,4.99,4.99,4.98,0.004966218483482188,3ee05c605f9e49d09143dfb8a70cfac1
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
2.2724193548387097,2.29,2.32,-1.0,0.26425131146549286,111dc0dae3a702e14f680b1f2c1ea2d0
7.720741935483872,7.085,11.4,3.77,2.8426971839197885,5a3283b1b9e94738898077922a54f0b5
2.431903225806452,2.39,3.49,1.12,0.857642779734625,e3efa2fdb0da6bcaf0ad0b3c11b373c8
1.2456774193548386,1.26,1.3,1.13,0.041493468193245,0386084f25c54e15a3ef5533ccb6a44b
2.434258064516129,2.49,3.04,1.65,0.3445742818586151,0eaff9c976671d7dad59f652812c032f
1.9056129032258065,1.88,2.41,1.64,0.2225654592512913,33c4f21228864a34b7f6aa5b89445ee8
2.9932258064516124,3.02,3.47,2.26,0.4160345011269959,9bbd86d382bc4cf8b676577558bc3d8d
4.122225806451613,3.96,5.64,2.37,1.1637526680833132,c7febecbad7641b4a7c8651182ec7535
0.04792,0.038,0.116,0.03,0.022487949599053255,43e9d04927dc47b79563230c27d8477f
1.75764,1.401,4.25,1.1,0.8231075578576613,f193f9f4621346b1b18edd513f223985
3.5501935483870968,3.75,4.83,2.03,0.8467153141754393,8d8d67db428d92df218ba5e8b030dfb2
3.593741935483871,3.6950000000000003,5.66,1.6,1.168390671678846,a7c2bb33c0ee59bd9698fba500e36112
1.6463870967741938,1.71,1.83,1.37,0.14070503872847923,22b527b1e8253d6740fcc8bffb8541fc
0.6006451612903226,0.46,1.54,0.4,0.27735149948132065,7e2534f4a7779f2b0c05651f22fdf51a
3.845741935483871,4.02,4.51,2.6,0.5166790248699654,12a5021c920c401013d88ef9f4c81342
3.593741935483871,3.6950000000000003,5.66,1.6,1.168390671678846,a7c2bb33c0ee59bd9698fba500e36112
3.593741935483871,3.6950000000000003,5.66,1.6,1.168390671678846,a7c2bb33c0ee59bd9698fba500e36112
0.11490322580645163,0.11,0.13,0.1,0.005673733488314307,81b9ff906e3a4388b9f653bca589c7e4
1.623483870967742,1.68,1.97,1.36,0.13228435366455596,a9f174c82e60f7aebda7ac4556ef6c90
0.04792,0.038,0.116,0.03,0.022487949599053255,51af4954a9d23b4fa5a50e95c73a1d25
2.624032258064516,2.68,3.27,1.88,0.37968501541430333,fc8aebd15767288daa8df6fdbae91a0d
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
3.593741935483871,3.6950000000000003,5.66,1.6,1.168390671678846,a7c2bb33c0ee59bd9698fba500e36112
2.646225806451613,2.7,3.17,1.92,0.2765464560863925,9bcf848472c271adbe0b43d825f38a48
0.2414193548387097,0.24,0.28,0.22,0.016128075971233405,91d9c2aa29214f17816f5486755e1b7f
0.04792,0.038,0.116,0.03,0.022487949599053255,af68e6b04c6b4e71ab857391b16d677e
3.409032258064516,3.385,5.07,3.07,0.39875741332821013,c00f981fe7f83d64d677a18b9be6b6cc
6.163645161290322,5.66,13.13,0.13,4.032288685345681,37aa0be814de45759b98feb79d9e402a
22.918096774193547,23.96,39.11,1.85,7.990049146455404,f27eafcecc964bee9220a4314a468441
20.472806451612904,25.92,29.18,4.46,9.70609981669971,5c836bea305b4a51b6104ab2242b70b9
3.593741935483871,3.6950000000000003,5.66,1.6,1.168390671678846,a7c2bb33c0ee59bd9698fba500e36112
6.199193548387099,6.05,8.61,4.46,0.7939811985479015,14aa9fd8516148f280307066ff6a93ee
3.0472903225806456,3.2350000000000003,3.64,1.88,0.48360339694538174,12f26be2222930a3c7a069b5999eae62
3.869225806451613,4.04,5.89,1.86,1.2388871901355805,1b3fb56e1471711ab54a35e05a666a10
3.593741935483871,3.6950000000000003,5.66,1.6,1.168390671678846,a7c2bb33c0ee59bd9698fba500e36112
25.008580645161288,27.515,31.46,14.96,5.631127249087616,a20ab6d48f0e44ffbbd08929b7d522ff
1.5627419354838712,1.56,1.83,1.4,0.09326458439162959,c7f31f067031e1be0e3a8906e20547fe
3.593741935483871,3.6950000000000003,5.66,1.6,1.168390671678846,a7c2bb33c0ee59bd9698fba500e36112
1.6463870967741938,1.71,1.83,1.37,0.14070503872847923,22b527b1e8253d6740fcc8bffb8541fc
1.75764,1.401,4.25,1.1,0.8231075578576613,f193f9f4621346b1b18edd513f223985
2.508741935483871,2.61,3.67,1.24,0.7549093032706158,0549bec310d9324ebac37f0e61f95319
4.122225806451613,3.96,5.64,2.37,1.1637526680833132,c7febecbad7641b4a7c8651182ec7535
3.593741935483871,3.6950000000000003,5.66,1.6,1.168390671678846,a7c2bb33c0ee59bd9698fba500e36112
2.400483870967742,2.34,3.59,1.36,0.5900535531050488,7f23d78fa760b93f7ac33f39fd32a4e2
2.411290322580645,2.37,2.7,2.28,0.1183500904899927,476da9599ed84822b5bed602e7b3fbfb
1.9056129032258065,1.88,2.41,1.64,0.2225654592512913,33c4f21228864a34b7f6aa5b89445ee8
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
3.8335806451612906,3.98,6.45,1.61,1.3215893705493766,eff314faacd58f3d144209bf7ce1f3d6
3.7983548387096775,3.72,5.98,1.94,1.2566414644289525,3f0003bab023573004d5076e965a8d11
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
20.472806451612904,25.92,29.18,4.46,9.70609981669971,5c836bea305b4a51b6104ab2242b70b9
22.918096774193547,23.96,39.11,1.85,7.990049146455404,f27eafcecc964bee9220a4314a468441
2.375306451612903,2.31,2.76,1.75,0.25799037493847377,c0a30dffb2fcff05252423bc1a5f109a
1.0120645161290323,0.94,1.49,0.56,0.2344951522843024,2e7f37edcbc35097a3434518e2708a38
2.7063870967741934,2.77,3.16,1.75,0.37134651142588954,263f058013d378c033f9224da0c8c718
1.4515806451612903,1.31,2.67,1.09,0.38112983748617235,adb2dd929e229d1c66928f7187005c8c
4.161129032258064,3.9,5.76,2.13,1.1730527551940346,16df5a18c17542cf811b8e0f9bf8714c
8.570612903225808,7.609999999999999,13.98,4.01,3.540456328599422,51963af3beb343a1899e67a7a433dee7
4.122225806451613,3.96,5.64,2.37,1.1637526680833132,c7febecbad7641b4a7c8651182ec7535
1.75764,1.401,4.25,1.1,0.8231075578576613,f193f9f4621346b1b18edd513f223985
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
2.4561935483870965,2.46,2.77,1.79,0.24357842239139763,34e632e4a23b5b4b6da76fe87e239d37
3.559096774193549,3.915,4.86,1.88,0.9216292508603122,2a58bc38d3d56598a3f6af8f60d43a8b
3.4896129032258063,3.925,4.67,1.73,0.9355087111835368,51968a1f5ccffd4d5477c0e37ff2d8e2
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
0.1970967741935484,0.28,0.55,-1.0,0.32941935332573824,b73d270ecc31427f9fa452ecbb82b1b8
3.4735806451612903,3.525,5.28,1.77,0.9948822530122876,28d1103d7ec3887c24a8949318af916a
0.7074193548387098,0.63,1.23,0.56,0.17799981349642033,58f2988c7270f4f464c30053bd5061e9
4.570935483870968,4.92,6.71,2.09,1.3882043868870386,fa91cf6430f14f5d9391e57283fc0420
3.5108387096774196,3.51,4.83,1.86,0.9127663098300622,21750b016497777239c1635aeef72996
2.431903225806452,2.39,3.49,1.12,0.857642779734625,e3efa2fdb0da6bcaf0ad0b3c11b373c8
32.034838709677416,45.0,45.0,-1.0,20.464915572544562,fbd9797aaf734b25b0b24e7ffd02428c
3.408516129032258,3.38,5.07,3.07,0.3990138224214156,8de8d191-b017-4caa-825b-45dd4f205496
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
1.6611935483870968,1.7,1.92,1.37,0.16678434409131496,8d861dabcf9b8d150a7b59c1985e6f59
0.6006451612903226,0.46,1.54,0.4,0.27735149948132065,7e2534f4a7779f2b0c05651f22fdf51a
1.75764,1.401,4.25,1.1,0.8231075578576613,f193f9f4621346b1b18edd513f223985
5.204516129032259,5.89,7.65,2.28,1.738833516504927,1458d974682b450e970e20a10a260558
0.031959999999999995,0.025,0.077,0.02,0.014980574872080087,5ad071a33b2d4594b5c84fd8cfda571d
2.7797419354838713,2.91,3.05,2.33,0.22106230253351605,a51ba1b4e501345fba892b6ca8f9b8fa
2.7411612903225806,2.79,3.28,1.79,0.4236311744424561,ad560ea4210123a793cf233c745680eb
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
20.472806451612904,25.92,29.18,4.46,9.70609981669971,5c836bea305b4a51b6104ab2242b70b9
8.16932258064516,7.165,13.97,2.84,3.931492777806925,bada010662bf4e0d835a7f93a47dbd1c
3.8811290322580647,3.51,5.74,2.39,0.998272463859133,22048a3ca8334c3c8fbe45cb73ca690b
2.666032258064516,2.61,3.38,2.33,0.28734821335759814,2532b132851130561b10b14989f9057a
2.0109999999999997,1.95,2.41,1.7,0.18958129644341248,1e3f2f8bc67b48d7a1c9994086bb2505
6.3150645161290315,7.85,8.88,2.52,2.338395813296579,e82f87f096a549a7b48814f21c709a9c
3.705774193548387,3.5599999999999996,5.1,2.6,0.7078065946172385,b53ac09b03f61093b8c5ac887b4b66f7
5.131709677419355,4.78,7.43,3.05,1.540175035098607,2d653576f0b242058ecc3eb535fc81f3
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
4.196677419354838,4.21,5.04,2.89,0.5498151432267705,0c52476c51ae4183b5f4b1c0ad8e68e5
3.948774193548387,3.83,6.31,2.12,1.220212637569891,45c65e3df358fdf5a8abbd7681dee3b6
2.411290322580645,2.37,2.7,2.28,0.1183500904899927,476da9599ed84822b5bed602e7b3fbfb
8.333322580645161,7.445,15.01,2.88,3.9998806121915935,8556cee635624e0ba6ad20b200575069
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
3.0818064516129033,3.31,3.74,2.04,0.5448689411822242,8e76ab849aea48e2be019e0aa0a39474
20.472806451612904,25.92,29.18,4.46,9.70609981669971,5c836bea305b4a51b6104ab2242b70b9
0.04792,0.038,0.116,0.03,0.022487949599053255,43e9d04927dc47b79563230c27d8477f
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
4.985645161290324,4.99,4.99,4.98,0.004966218483482188,3ee05c605f9e49d09143dfb8a70cfac1
0.3068064516129032,0.28,0.47,0.22,0.07807842682163246,4af2a1bf94994d7aab383d8e2cb987d5
1.2456774193548386,1.26,1.3,1.13,0.041493468193245,0386084f25c54e15a3ef5533ccb6a44b
7.720741935483872,7.085,11.4,3.77,2.8426971839197885,5a3283b1b9e94738898077922a54f0b5
1.9056129032258065,1.88,2.41,1.64,0.2225654592512913,33c4f21228864a34b7f6aa5b89445ee8
2.9932258064516124,3.02,3.47,2.26,0.4160345011269959,9bbd86d382bc4cf8b676577558bc3d8d
0.015960000000000002,0.013,0.039,0.01,0.0075441557323722925,9531276efac14398a9f1321d15628043
3.3574838709677426,3.47,5.13,1.68,0.9628790388352696,234759d6f764388e3cf9595e33b8e9a9
2.434258064516129,2.49,3.04,1.65,0.3445742818586151,0eaff9c976671d7dad59f652812c032f
3.898612903225806,3.9299999999999997,6.15,1.84,1.243307135362247,e1513eee93e5b53469f5989a14430024
3.6889032258064516,3.755,5.75,1.73,1.1299818526720689,b7b18103b06a46fbe136f5fc7c0194b9
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
0.04792,0.038,0.116,0.03,0.022487949599053255,51af4954a9d23b4fa5a50e95c73a1d25
0.04792,0.038,0.116,0.03,0.022487949599053255,af68e6b04c6b4e71ab857391b16d677e
0.11490322580645163,0.11,0.13,0.1,0.005673733488314307,81b9ff906e3a4388b9f653bca589c7e4
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
1.623483870967742,1.68,1.97,1.36,0.13228435366455596,a9f174c82e60f7aebda7ac4556ef6c90
2.431903225806452,2.39,3.49,1.12,0.857642779734625,e3efa2fdb0da6bcaf0ad0b3c11b373c8
20.472806451612904,25.92,29.18,4.46,9.70609981669971,5c836bea305b4a51b6104ab2242b70b9
23.975967741935484,24.95,39.11,1.85,6.98998243731108,f27eafcecc964bee9220a4314a468440
22.918096774193547,23.96,39.11,1.85,7.990049146455404,f27eafcecc964bee9220a4314a468441
6.163645161290322,5.66,13.13,0.13,4.032288685345681,37aa0be814de45759b98feb79d9e402a
3.409032258064516,3.385,5.07,3.07,0.39875741332821013,c00f981fe7f83d64d677a18b9be6b6cc
6.199193548387099,6.05,8.61,4.46,0.7939811985479015,14aa9fd8516148f280307066ff6a93ee
3.869225806451613,4.04,5.89,1.86,1.2388871901355805,1b3fb56e1471711ab54a35e05a666a10
0.6006451612903226,0.46,1.54,0.4,0.27735149948132065,7e2534f4a7779f2b0c05651f22fdf51a
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
25.008580645161288,27.515,31.46,14.96,5.631127249087616,a20ab6d48f0e44ffbbd08929b7d522ff
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
2.508741935483871,2.61,3.67,1.24,0.7549093032706158,0549bec310d9324ebac37f0e61f95319
2.400483870967742,2.34,3.59,1.36,0.5900535531050488,7f23d78fa760b93f7ac33f39fd32a4e2
32.034838709677416,45.0,45.0,-1.0,20.464915572544562,fbd9797aaf734b25b0b24e7ffd02428c
0.2414193548387097,0.24,0.28,0.22,0.016128075971233405,91d9c2aa29214f17816f5486755e1b7f
1.8524838709677418,2.005,2.89,0.67,0.6866290892552575,7364251f34864e44b31a500dc328b2b7
2.411290322580645,2.37,2.7,2.28,0.1183500904899927,476da9599ed84822b5bed602e7b3fbfb
4.161129032258064,3.9,5.76,2.13,1.1730527551940346,16df5a18c17542cf811b8e0f9bf8714c
20.472806451612904,25.92,29.18,4.46,9.70609981669971,5c836bea305b4a51b6104ab2242b70b9
1.4515806451612903,1.31,2.67,1.09,0.38112983748617235,adb2dd929e229d1c66928f7187005c8c
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
8.570612903225808,7.609999999999999,13.98,4.01,3.540456328599422,51963af3beb343a1899e67a7a433dee7
2.375306451612903,2.31,2.76,1.75,0.25799037493847377,c0a30dffb2fcff05252423bc1a5f109a
1.0120645161290323,0.94,1.49,0.56,0.2344951522843024,2e7f37edcbc35097a3434518e2708a38
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
3.408516129032258,3.38,5.07,3.07,0.3990138224214156,8de8d191-b017-4caa-825b-45dd4f205496
2.6008709677419355,2.57,3.35,1.64,0.5076281059756312,9d0e07a007ba4ceba6313e78af895ce8
2.6931451612903228,2.7,3.39,1.66,0.47215993384317506,bb0eff9d71ea4051950737a117cc0f62
3.599387096774193,3.66,5.82,1.66,1.1549050922050925,51d049141c5abb4157130d52cf36f3d4
1.75764,1.401,4.25,1.1,0.8231075578576613,f193f9f4621346b1b18edd513f223985
0.1970967741935484,0.28,0.55,-1.0,0.32941935332573824,b73d270ecc31427f9fa452ecbb82b1b8
0.3059677419354839,0.25,0.65,0.21,0.11508066226173645,076825ee9734c8e4be742f18cfd0569b
20.472806451612904,25.92,29.18,4.46,9.70609981669971,5c836bea305b4a51b6104ab2242b70b9
2.6931451612903228,2.7,3.39,1.66,0.47215993384317506,bb0eff9d71ea4051950737a117cc0f62
0.7074193548387098,0.63,1.23,0.56,0.17799981349642033,58f2988c7270f4f464c30053bd5061e9
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
4.570935483870968,4.92,6.71,2.09,1.3882043868870386,fa91cf6430f14f5d9391e57283fc0420
8.333322580645161,7.445,15.01,2.88,3.9998806121915935,8556cee635624e0ba6ad20b200575069
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
1.6611935483870968,1.7,1.92,1.37,0.16678434409131496,8d861dabcf9b8d150a7b59c1985e6f59
3.845741935483871,4.02,4.51,2.6,0.5166790248699654,12a5021c920c401013d88ef9f4c81342
0.6040645161290322,0.55,1.0,0.36,0.2141626178681983,a32be2eaca3304b9663dda2a321c3633
5.204516129032259,5.89,7.65,2.28,1.738833516504927,1458d974682b450e970e20a10a260558
1.9026451612903224,2.05,2.3,1.32,0.33918630486823614,3d31346c422800100692ab5ce23edac6
2.7411612903225806,2.79,3.28,1.79,0.4236311744424561,ad560ea4210123a793cf233c745680eb
8.16932258064516,7.165,13.97,2.84,3.931492777806925,bada010662bf4e0d835a7f93a47dbd1c
2.431903225806452,2.39,3.49,1.12,0.857642779734625,e3efa2fdb0da6bcaf0ad0b3c11b373c8
3.8811290322580647,3.51,5.74,2.39,0.998272463859133,22048a3ca8334c3c8fbe45cb73ca690b
2.666032258064516,2.61,3.38,2.33,0.28734821335759814,2532b132851130561b10b14989f9057a
32.034838709677416,45.0,45.0,-1.0,20.464915572544562,fbd9797aaf734b25b0b24e7ffd02428c
1.9056129032258065,1.88,2.41,1.64,0.2225654592512913,33c4f21228864a34b7f6aa5b89445ee8
2.0109999999999997,1.95,2.41,1.7,0.18958129644341248,1e3f2f8bc67b48d7a1c9994086bb2505
2.778032258064516,2.89,3.15,2.13,0.2904393484658707,c7bc9fa0d23543e6bb1c140b48045d1f
6.3150645161290315,7.85,8.88,2.52,2.338395813296579,e82f87f096a549a7b48814f21c709a9c
3.907268817204301,4.04,5.31,2.2,1.014674900583766,c2c122422a0b46cab5dc4ba12d5debea
0.6006451612903226,0.46,1.54,0.4,0.27735149948132065,7e2534f4a7779f2b0c05651f22fdf51a
20.472806451612904,25.92,29.18,4.46,9.70609981669971,5c836bea305b4a51b6104ab2242b70b9
5.131709677419355,4.78,7.43,3.05,1.540175035098607,2d653576f0b242058ecc3eb535fc81f3
